square,location,corrAns,runSeq,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response.click,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,body_site_order,
4,"[-0.2, 0]",0,stimuli/orders/stimOrder3.xlsx,,,,,0,5,5,5,,,,,0,0,0,1,,,1005.5869381004013,1005.5869381004013,1005.5869381004013,1006.5869496003725,1006.5702742002904,1007.5702814999968,0,None,None,"[0, 0, 0]",,,1005.5869381004013,1005.5869381004013,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
6,"[0.2, 0]",0,stimuli/orders/stimOrder3.xlsx,,,,,0,6,6,6,,,,,0,0,0,1,,,1007.5869566001929,1007.5869566001929,1007.5869566001929,1008.5869814003818,1008.5702777002007,1009.5702056000009,0,None,None,"[0, 0, 0]",,,1007.5869566001929,1007.5869566001929,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
,,,stimuli/orders/stimOrder3.xlsx,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,999.2219658601098,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder3.xlsx,,,,,0,0,0,0,,,,,0,0,0,1,1014.5872065001167,None,1032.6204746002331,None,1032.6204746002331,1033.6204662001692,1033.60381480027,None,1,None,None,"[0, 0, 0]",,,1032.6204746002331,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.012659539934247732,5.008691239636391,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
2,"[0, 0.2]",1,stimuli/orders/stimOrder3.xlsx,,,,,0,1,1,1,,,,,0,0,0,1,,,1034.603810200002,None,1034.603810200002,1035.6038029002957,1035.5871657002717,1036.587176100351,0,None,None,"[0, 0, 0]",,,1034.603810200002,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
1,"[-0.2, 0.2]",0,stimuli/orders/stimOrder3.xlsx,,,,,0,2,2,2,,,,,0,0,0,1,,,1036.6038331002928,1036.6038331002928,1036.6038331002928,1037.6038512000814,1037.587187900208,1038.5871766000055,0,None,None,"[0, 0, 0]",,,1036.6038331002928,1036.6038331002928,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
2,"[0, 0.2]",0,stimuli/orders/stimOrder3.xlsx,,,,,0,3,3,3,,,,,0,0,0,1,,,1038.603847200051,1038.603847200051,1038.603847200051,1039.603844600264,1039.5871958001517,1040.587198600173,0,None,None,"[0, 0, 0]",,,1038.603847200051,1038.603847200051,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
2,"[0, 0.2]",1,stimuli/orders/stimOrder3.xlsx,,,,,0,4,4,4,,,,,0,0,0,1,,,1040.603862900287,1040.603862900287,1040.603862900287,1041.6038666004315,1041.5872079003602,1042.5872122002766,0,None,None,"[0, 0, 0]",,,1040.603862900287,1040.603862900287,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
4,"[-0.2, 0]",0,stimuli/orders/stimOrder3.xlsx,,,,,0,5,5,5,,,,,0,0,0,1,,,1042.6038734000176,1042.6038734000176,1042.6038734000176,1043.6038836999796,1043.5872123003937,1044.587218500208,0,None,None,"[0, 0, 0]",,,1042.6038734000176,1042.6038734000176,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
6,"[0.2, 0]",0,stimuli/orders/stimOrder3.xlsx,,,,,0,6,6,6,,,,,0,0,0,1,,,1044.6038925000466,1044.6038925000466,1044.6038925000466,1045.6038974002004,1045.5872361999936,1046.5872406000271,0,None,None,"[0, 0, 0]",,,1044.6038925000466,1044.6038925000466,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
,,,stimuli/orders/stimOrder3.xlsx,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1036.2388085597195,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder3.xlsx,,,,,0,0,0,0,,,,,0,0,0,1,1051.6042524003424,None,1069.637670500204,None,1069.637670500204,1070.6374047002755,1070.6207595001906,None,1,None,None,"[0, 0, 0]",,,1069.637670500204,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.012763440143316984,5.008805340155959,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
2,"[0, 0.2]",1,stimuli/orders/stimOrder3.xlsx,,,,,0,1,1,1,,,,,0,0,0,1,,,1071.6207602000795,None,1071.6207602000795,1072.6207578000613,1072.6040960000828,1073.6040996001102,0,None,None,"[0, 0, 0]",,,1071.6207602000795,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
1,"[-0.2, 0.2]",0,stimuli/orders/stimOrder3.xlsx,,,,,0,2,2,2,,,,,0,0,0,1,,,1073.6207703002729,1073.6207703002729,1073.6207703002729,1074.6207809001207,1074.6041153999977,1075.6041153999977,0,None,None,"[0, 0, 0]",,,1073.6207703002729,1073.6207703002729,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
2,"[0, 0.2]",0,stimuli/orders/stimOrder3.xlsx,,,,,0,3,3,3,,,,,0,0,0,1,,,1075.6207785001025,1075.6207785001025,1075.6207785001025,1076.6207961002365,1076.6041226000525,1077.6040981002152,0,None,None,"[0, 0, 0]",,,1075.6207785001025,1075.6207785001025,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
2,"[0, 0.2]",1,stimuli/orders/stimOrder3.xlsx,,,,,0,4,4,4,,,,,0,0,0,1,,,1077.6207965002395,1077.6207965002395,1077.6207965002395,1078.620800100267,1078.6041295002215,1079.6041421000846,0,None,None,"[0, 0, 0]",,,1077.6207965002395,1077.6207965002395,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
4,"[-0.2, 0]",0,stimuli/orders/stimOrder3.xlsx,,,,,0,5,5,5,,,,,0,0,0,1,,,1079.620813800022,1079.620813800022,1079.620813800022,1080.6208263002336,1080.6041481001303,1081.6041533001699,0,None,None,"[0, 0, 0]",,,1079.620813800022,1079.620813800022,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
6,"[0.2, 0]",0,stimuli/orders/stimOrder3.xlsx,,,,,0,6,6,6,,,,,0,0,0,1,,,1081.6208285000175,1081.6208285000175,1081.6208285000175,1082.6208351003006,1082.6041823001578,1083.6041676001623,0,None,None,"[0, 0, 0]",,,1081.6208285000175,1081.6208285000175,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
,,,stimuli/orders/stimOrder3.xlsx,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1073.2558359596878,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012649940326809883,5.00856913998723,,,,,,,,,,,
