8.2124 	EXP 	Created Nbackinstructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Nbackinstructions', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1.75)
533.4602 	EXP 	NbackInstructionWideImg: autoDraw = True
533.4769 	EXP 	NbackInstructionWideImg: autoDraw = True
533.4935 	EXP 	NbackInstructionWideImg: autoDraw = True
533.5102 	EXP 	NbackInstructionWideImg: autoDraw = True
533.5269 	EXP 	NbackInstructionWideImg: autoDraw = True
533.5435 	EXP 	NbackInstructionWideImg: autoDraw = True
533.5602 	EXP 	NbackInstructionWideImg: autoDraw = True
533.5768 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\17.png'
533.5768 	EXP 	NbackInstructionWideImg: autoDraw = True
533.5935 	EXP 	NbackInstructionWideImg: autoDraw = True
533.6102 	EXP 	NbackInstructionWideImg: autoDraw = True
533.6270 	EXP 	NbackInstructionWideImg: autoDraw = True
533.6437 	EXP 	NbackInstructionWideImg: autoDraw = True
533.6602 	EXP 	NbackInstructionWideImg: autoDraw = True
533.6770 	EXP 	NbackInstructionWideImg: autoDraw = True
533.6936 	EXP 	NbackInstructionWideImg: autoDraw = True
533.7104 	EXP 	NbackInstructionWideImg: autoDraw = True
533.7269 	EXP 	NbackInstructionWideImg: autoDraw = True
533.7436 	EXP 	NbackInstructionWideImg: autoDraw = True
533.7603 	EXP 	NbackInstructionWideImg: autoDraw = True
533.7769 	EXP 	NbackInstructionWideImg: autoDraw = True
533.7936 	EXP 	NbackInstructionWideImg: autoDraw = True
533.8103 	EXP 	NbackInstructionWideImg: autoDraw = True
533.8270 	EXP 	NbackInstructionWideImg: autoDraw = True
533.8437 	EXP 	NbackInstructionWideImg: autoDraw = True
533.8604 	EXP 	NbackInstructionWideImg: autoDraw = True
533.8771 	EXP 	NbackInstructionWideImg: autoDraw = True
533.8937 	EXP 	NbackInstructionWideImg: autoDraw = True
533.9103 	EXP 	NbackInstructionWideImg: autoDraw = True
533.9271 	EXP 	NbackInstructionWideImg: autoDraw = True
533.9438 	EXP 	NbackInstructionWideImg: autoDraw = True
533.9605 	EXP 	NbackInstructionWideImg: autoDraw = True
533.9770 	EXP 	NbackInstructionWideImg: autoDraw = True
533.9937 	EXP 	NbackInstructionWideImg: autoDraw = True
534.0104 	EXP 	NbackInstructionWideImg: autoDraw = True
534.0270 	EXP 	NbackInstructionWideImg: autoDraw = True
534.0438 	EXP 	NbackInstructionWideImg: autoDraw = True
534.0605 	EXP 	NbackInstructionWideImg: autoDraw = True
534.0772 	EXP 	NbackInstructionWideImg: autoDraw = True
534.0938 	EXP 	NbackInstructionWideImg: autoDraw = True
534.1105 	EXP 	NbackInstructionWideImg: autoDraw = True
534.1272 	EXP 	NbackInstructionWideImg: autoDraw = True
534.1439 	EXP 	NbackInstructionWideImg: autoDraw = True
534.1605 	EXP 	NbackInstructionWideImg: autoDraw = True
534.1772 	EXP 	NbackInstructionWideImg: autoDraw = True
534.1939 	EXP 	NbackInstructionWideImg: autoDraw = True
534.2106 	EXP 	NbackInstructionWideImg: autoDraw = True
534.2273 	EXP 	NbackInstructionWideImg: autoDraw = True
534.2439 	EXP 	NbackInstructionWideImg: autoDraw = True
534.2606 	EXP 	NbackInstructionWideImg: autoDraw = True
534.2772 	EXP 	NbackInstructionWideImg: autoDraw = True
534.2941 	EXP 	NbackInstructionWideImg: autoDraw = True
534.3107 	EXP 	NbackInstructionWideImg: autoDraw = True
534.3273 	EXP 	NbackInstructionWideImg: autoDraw = True
534.3439 	EXP 	NbackInstructionWideImg: autoDraw = True
534.3606 	EXP 	NbackInstructionWideImg: autoDraw = True
534.3772 	EXP 	NbackInstructionWideImg: autoDraw = True
534.3939 	EXP 	NbackInstructionWideImg: autoDraw = True
534.4106 	EXP 	NbackInstructionWideImg: autoDraw = True
534.4273 	EXP 	NbackInstructionWideImg: autoDraw = True
534.4440 	EXP 	NbackInstructionWideImg: autoDraw = True
534.4608 	EXP 	NbackInstructionWideImg: autoDraw = True
534.4773 	EXP 	NbackInstructionWideImg: autoDraw = True
534.4940 	EXP 	NbackInstructionWideImg: autoDraw = True
534.5107 	EXP 	NbackInstructionWideImg: autoDraw = True
534.5273 	EXP 	NbackInstructionWideImg: autoDraw = True
534.5440 	EXP 	NbackInstructionWideImg: autoDraw = True
534.5608 	EXP 	NbackInstructionWideImg: autoDraw = True
534.5774 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\18.png'
534.5774 	EXP 	NbackInstructionWideImg: autoDraw = True
534.5941 	EXP 	NbackInstructionWideImg: autoDraw = True
534.6107 	EXP 	NbackInstructionWideImg: autoDraw = True
534.6274 	EXP 	NbackInstructionWideImg: autoDraw = True
534.6441 	EXP 	NbackInstructionWideImg: autoDraw = True
534.6608 	EXP 	NbackInstructionWideImg: autoDraw = True
534.6774 	EXP 	NbackInstructionWideImg: autoDraw = True
534.6942 	EXP 	NbackInstructionWideImg: autoDraw = True
534.7109 	EXP 	NbackInstructionWideImg: autoDraw = True
534.7275 	EXP 	NbackInstructionWideImg: autoDraw = True
534.7442 	EXP 	NbackInstructionWideImg: autoDraw = True
534.7608 	EXP 	NbackInstructionWideImg: autoDraw = True
534.7775 	EXP 	NbackInstructionWideImg: autoDraw = True
534.7942 	EXP 	NbackInstructionWideImg: autoDraw = True
534.8108 	EXP 	NbackInstructionWideImg: autoDraw = True
534.8275 	EXP 	NbackInstructionWideImg: autoDraw = True
534.8442 	EXP 	NbackInstructionWideImg: autoDraw = True
534.8609 	EXP 	NbackInstructionWideImg: autoDraw = True
534.8775 	EXP 	NbackInstructionWideImg: autoDraw = True
534.8942 	EXP 	NbackInstructionWideImg: autoDraw = True
534.9108 	EXP 	NbackInstructionWideImg: autoDraw = True
534.9276 	EXP 	NbackInstructionWideImg: autoDraw = True
534.9442 	EXP 	NbackInstructionWideImg: autoDraw = True
534.9609 	EXP 	NbackInstructionWideImg: autoDraw = True
534.9776 	EXP 	NbackInstructionWideImg: autoDraw = True
534.9942 	EXP 	NbackInstructionWideImg: autoDraw = True
535.0109 	EXP 	NbackInstructionWideImg: autoDraw = True
535.0276 	EXP 	NbackInstructionWideImg: autoDraw = True
535.0442 	EXP 	NbackInstructionWideImg: autoDraw = True
535.0609 	EXP 	NbackInstructionWideImg: autoDraw = True
535.0776 	EXP 	NbackInstructionWideImg: autoDraw = True
535.0943 	EXP 	NbackInstructionWideImg: autoDraw = True
535.1109 	EXP 	NbackInstructionWideImg: autoDraw = True
535.1278 	EXP 	NbackInstructionWideImg: autoDraw = True
535.1443 	EXP 	NbackInstructionWideImg: autoDraw = True
535.1610 	EXP 	NbackInstructionWideImg: autoDraw = True
535.1777 	EXP 	NbackInstructionWideImg: autoDraw = True
535.1943 	EXP 	NbackInstructionWideImg: autoDraw = True
535.2111 	EXP 	NbackInstructionWideImg: autoDraw = True
535.2277 	EXP 	NbackInstructionWideImg: autoDraw = True
535.2443 	EXP 	NbackInstructionWideImg: autoDraw = True
535.2610 	EXP 	NbackInstructionWideImg: autoDraw = True
535.2777 	EXP 	NbackInstructionWideImg: autoDraw = True
535.2944 	EXP 	NbackInstructionWideImg: autoDraw = True
535.3111 	EXP 	NbackInstructionWideImg: autoDraw = True
535.3278 	EXP 	NbackInstructionWideImg: autoDraw = True
535.3445 	EXP 	NbackInstructionWideImg: autoDraw = True
535.3611 	EXP 	NbackInstructionWideImg: autoDraw = True
535.3778 	EXP 	NbackInstructionWideImg: autoDraw = True
535.3945 	EXP 	NbackInstructionWideImg: autoDraw = True
535.4111 	EXP 	NbackInstructionWideImg: autoDraw = True
535.4278 	EXP 	NbackInstructionWideImg: autoDraw = True
535.4445 	EXP 	NbackInstructionWideImg: autoDraw = True
535.4613 	EXP 	NbackInstructionWideImg: autoDraw = True
535.4779 	EXP 	NbackInstructionWideImg: autoDraw = True
535.4945 	EXP 	NbackInstructionWideImg: autoDraw = True
535.5112 	EXP 	NbackInstructionWideImg: autoDraw = True
535.5279 	EXP 	NbackInstructionWideImg: autoDraw = True
535.5446 	EXP 	NbackInstructionWideImg: autoDraw = True
535.5613 	EXP 	NbackInstructionWideImg: autoDraw = True
535.5779 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\19.png'
535.5779 	EXP 	NbackInstructionWideImg: autoDraw = True
535.5946 	EXP 	NbackInstructionWideImg: autoDraw = True
535.6113 	EXP 	NbackInstructionWideImg: autoDraw = True
535.6280 	EXP 	NbackInstructionWideImg: autoDraw = True
535.6446 	EXP 	NbackInstructionWideImg: autoDraw = True
535.6613 	EXP 	NbackInstructionWideImg: autoDraw = True
535.6780 	EXP 	NbackInstructionWideImg: autoDraw = True
535.6947 	EXP 	NbackInstructionWideImg: autoDraw = True
535.7114 	EXP 	NbackInstructionWideImg: autoDraw = True
535.7279 	EXP 	NbackInstructionWideImg: autoDraw = True
535.7447 	EXP 	NbackInstructionWideImg: autoDraw = True
535.7613 	EXP 	NbackInstructionWideImg: autoDraw = True
535.7780 	EXP 	NbackInstructionWideImg: autoDraw = True
535.7947 	EXP 	NbackInstructionWideImg: autoDraw = True
535.8114 	EXP 	NbackInstructionWideImg: autoDraw = True
535.8281 	EXP 	NbackInstructionWideImg: autoDraw = True
535.8448 	EXP 	NbackInstructionWideImg: autoDraw = True
535.8614 	EXP 	NbackInstructionWideImg: autoDraw = True
535.8781 	EXP 	NbackInstructionWideImg: autoDraw = True
535.8948 	EXP 	NbackInstructionWideImg: autoDraw = True
535.9114 	EXP 	NbackInstructionWideImg: autoDraw = True
535.9282 	EXP 	NbackInstructionWideImg: autoDraw = True
535.9448 	EXP 	NbackInstructionWideImg: autoDraw = True
535.9615 	EXP 	NbackInstructionWideImg: autoDraw = True
535.9781 	EXP 	NbackInstructionWideImg: autoDraw = True
535.9949 	EXP 	NbackInstructionWideImg: autoDraw = True
536.0114 	EXP 	NbackInstructionWideImg: autoDraw = True
536.0281 	EXP 	NbackInstructionWideImg: autoDraw = True
536.0448 	EXP 	NbackInstructionWideImg: autoDraw = True
536.0614 	EXP 	NbackInstructionWideImg: autoDraw = True
536.0782 	EXP 	NbackInstructionWideImg: autoDraw = True
536.0948 	EXP 	NbackInstructionWideImg: autoDraw = True
536.1115 	EXP 	NbackInstructionWideImg: autoDraw = True
536.1281 	EXP 	NbackInstructionWideImg: autoDraw = True
536.1449 	EXP 	NbackInstructionWideImg: autoDraw = True
536.1617 	EXP 	NbackInstructionWideImg: autoDraw = True
536.1783 	EXP 	NbackInstructionWideImg: autoDraw = True
536.1949 	EXP 	NbackInstructionWideImg: autoDraw = True
536.2116 	EXP 	NbackInstructionWideImg: autoDraw = True
536.2282 	EXP 	NbackInstructionWideImg: autoDraw = True
536.2449 	EXP 	NbackInstructionWideImg: autoDraw = True
536.2616 	EXP 	NbackInstructionWideImg: autoDraw = True
536.2783 	EXP 	NbackInstructionWideImg: autoDraw = True
536.2950 	EXP 	NbackInstructionWideImg: autoDraw = True
536.3117 	EXP 	NbackInstructionWideImg: autoDraw = True
536.3282 	EXP 	NbackInstructionWideImg: autoDraw = True
536.3450 	EXP 	NbackInstructionWideImg: autoDraw = True
536.3616 	EXP 	NbackInstructionWideImg: autoDraw = True
536.3784 	EXP 	NbackInstructionWideImg: autoDraw = True
536.3949 	EXP 	NbackInstructionWideImg: autoDraw = True
536.4116 	EXP 	NbackInstructionWideImg: autoDraw = True
536.4284 	EXP 	NbackInstructionWideImg: autoDraw = True
536.4450 	EXP 	NbackInstructionWideImg: autoDraw = True
536.4618 	EXP 	NbackInstructionWideImg: autoDraw = True
536.4783 	EXP 	NbackInstructionWideImg: autoDraw = True
536.4950 	EXP 	NbackInstructionWideImg: autoDraw = True
536.5117 	EXP 	NbackInstructionWideImg: autoDraw = True
536.5283 	EXP 	NbackInstructionWideImg: autoDraw = True
536.5451 	EXP 	NbackInstructionWideImg: autoDraw = True
536.5618 	EXP 	NbackInstructionWideImg: autoDraw = True
536.5784 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\20.png'
536.5784 	EXP 	NbackInstructionWideImg: autoDraw = True
536.5950 	EXP 	NbackInstructionWideImg: autoDraw = True
536.6118 	EXP 	NbackInstructionWideImg: autoDraw = True
536.6284 	EXP 	NbackInstructionWideImg: autoDraw = True
536.6450 	EXP 	NbackInstructionWideImg: autoDraw = True
536.6618 	EXP 	NbackInstructionWideImg: autoDraw = True
536.6785 	EXP 	NbackInstructionWideImg: autoDraw = True
536.6951 	EXP 	NbackInstructionWideImg: autoDraw = True
536.7119 	EXP 	NbackInstructionWideImg: autoDraw = True
536.7285 	EXP 	NbackInstructionWideImg: autoDraw = True
536.7451 	EXP 	NbackInstructionWideImg: autoDraw = True
536.7620 	EXP 	NbackInstructionWideImg: autoDraw = True
536.7785 	EXP 	NbackInstructionWideImg: autoDraw = True
536.7952 	EXP 	NbackInstructionWideImg: autoDraw = True
536.8118 	EXP 	NbackInstructionWideImg: autoDraw = True
536.8285 	EXP 	NbackInstructionWideImg: autoDraw = True
536.8452 	EXP 	NbackInstructionWideImg: autoDraw = True
536.8619 	EXP 	NbackInstructionWideImg: autoDraw = True
536.8785 	EXP 	NbackInstructionWideImg: autoDraw = True
536.8952 	EXP 	NbackInstructionWideImg: autoDraw = True
536.9119 	EXP 	NbackInstructionWideImg: autoDraw = True
536.9286 	EXP 	NbackInstructionWideImg: autoDraw = True
536.9452 	EXP 	NbackInstructionWideImg: autoDraw = True
536.9620 	EXP 	NbackInstructionWideImg: autoDraw = True
536.9785 	EXP 	NbackInstructionWideImg: autoDraw = True
536.9952 	EXP 	NbackInstructionWideImg: autoDraw = True
537.0119 	EXP 	NbackInstructionWideImg: autoDraw = True
537.0286 	EXP 	NbackInstructionWideImg: autoDraw = True
537.0453 	EXP 	NbackInstructionWideImg: autoDraw = True
537.0620 	EXP 	NbackInstructionWideImg: autoDraw = True
537.0787 	EXP 	NbackInstructionWideImg: autoDraw = True
537.0954 	EXP 	NbackInstructionWideImg: autoDraw = True
537.1121 	EXP 	NbackInstructionWideImg: autoDraw = True
537.1286 	EXP 	NbackInstructionWideImg: autoDraw = True
537.1466 	EXP 	NbackInstructionWideImg: autoDraw = True
537.1621 	EXP 	NbackInstructionWideImg: autoDraw = True
537.1787 	EXP 	NbackInstructionWideImg: autoDraw = True
537.1953 	EXP 	NbackInstructionWideImg: autoDraw = True
537.2123 	EXP 	NbackInstructionWideImg: autoDraw = True
537.2288 	EXP 	NbackInstructionWideImg: autoDraw = True
537.2453 	EXP 	NbackInstructionWideImg: autoDraw = True
537.2620 	EXP 	NbackInstructionWideImg: autoDraw = True
537.2787 	EXP 	NbackInstructionWideImg: autoDraw = True
537.2953 	EXP 	NbackInstructionWideImg: autoDraw = True
537.3120 	EXP 	NbackInstructionWideImg: autoDraw = True
537.3288 	EXP 	NbackInstructionWideImg: autoDraw = True
537.3455 	EXP 	NbackInstructionWideImg: autoDraw = True
537.3621 	EXP 	NbackInstructionWideImg: autoDraw = True
537.3788 	EXP 	NbackInstructionWideImg: autoDraw = True
537.3954 	EXP 	NbackInstructionWideImg: autoDraw = True
537.4121 	EXP 	NbackInstructionWideImg: autoDraw = True
537.4288 	EXP 	NbackInstructionWideImg: autoDraw = True
537.4454 	EXP 	NbackInstructionWideImg: autoDraw = True
537.4622 	EXP 	NbackInstructionWideImg: autoDraw = True
537.4788 	EXP 	NbackInstructionWideImg: autoDraw = True
537.4956 	EXP 	NbackInstructionWideImg: autoDraw = True
537.5122 	EXP 	NbackInstructionWideImg: autoDraw = True
537.5289 	EXP 	NbackInstructionWideImg: autoDraw = True
537.5455 	EXP 	NbackInstructionWideImg: autoDraw = True
537.5623 	EXP 	NbackInstructionWideImg: autoDraw = True
537.5788 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\21.png'
537.5788 	EXP 	NbackInstructionWideImg: autoDraw = True
537.5955 	EXP 	NbackInstructionWideImg: autoDraw = True
537.6123 	EXP 	NbackInstructionWideImg: autoDraw = True
537.6289 	EXP 	NbackInstructionWideImg: autoDraw = True
537.6456 	EXP 	NbackInstructionWideImg: autoDraw = True
537.6623 	EXP 	NbackInstructionWideImg: autoDraw = True
537.6790 	EXP 	NbackInstructionWideImg: autoDraw = True
537.6957 	EXP 	NbackInstructionWideImg: autoDraw = True
537.7124 	EXP 	NbackInstructionWideImg: autoDraw = True
537.7290 	EXP 	NbackInstructionWideImg: autoDraw = True
537.7457 	EXP 	NbackInstructionWideImg: autoDraw = True
537.7623 	EXP 	NbackInstructionWideImg: autoDraw = True
537.7790 	EXP 	NbackInstructionWideImg: autoDraw = True
537.7957 	EXP 	NbackInstructionWideImg: autoDraw = True
537.8123 	EXP 	NbackInstructionWideImg: autoDraw = True
537.8291 	EXP 	NbackInstructionWideImg: autoDraw = True
537.8456 	EXP 	NbackInstructionWideImg: autoDraw = True
537.8625 	EXP 	NbackInstructionWideImg: autoDraw = True
537.8790 	EXP 	NbackInstructionWideImg: autoDraw = True
537.8957 	EXP 	NbackInstructionWideImg: autoDraw = True
537.9124 	EXP 	NbackInstructionWideImg: autoDraw = True
537.9291 	EXP 	NbackInstructionWideImg: autoDraw = True
537.9457 	EXP 	NbackInstructionWideImg: autoDraw = True
537.9625 	EXP 	NbackInstructionWideImg: autoDraw = True
537.9791 	EXP 	NbackInstructionWideImg: autoDraw = True
537.9958 	EXP 	NbackInstructionWideImg: autoDraw = True
538.0124 	EXP 	NbackInstructionWideImg: autoDraw = True
538.0291 	EXP 	NbackInstructionWideImg: autoDraw = True
538.0458 	EXP 	NbackInstructionWideImg: autoDraw = True
538.0625 	EXP 	NbackInstructionWideImg: autoDraw = True
538.0791 	EXP 	NbackInstructionWideImg: autoDraw = True
538.0958 	EXP 	NbackInstructionWideImg: autoDraw = True
538.1125 	EXP 	NbackInstructionWideImg: autoDraw = True
538.1291 	EXP 	NbackInstructionWideImg: autoDraw = True
538.1459 	EXP 	NbackInstructionWideImg: autoDraw = True
538.1625 	EXP 	NbackInstructionWideImg: autoDraw = True
538.1793 	EXP 	NbackInstructionWideImg: autoDraw = True
538.1959 	EXP 	NbackInstructionWideImg: autoDraw = True
538.2126 	EXP 	NbackInstructionWideImg: autoDraw = True
538.2292 	EXP 	NbackInstructionWideImg: autoDraw = True
538.2459 	EXP 	NbackInstructionWideImg: autoDraw = True
538.2625 	EXP 	NbackInstructionWideImg: autoDraw = True
538.2793 	EXP 	NbackInstructionWideImg: autoDraw = True
538.2960 	EXP 	NbackInstructionWideImg: autoDraw = True
538.3126 	EXP 	NbackInstructionWideImg: autoDraw = True
538.3293 	EXP 	NbackInstructionWideImg: autoDraw = True
538.3459 	EXP 	NbackInstructionWideImg: autoDraw = True
538.3626 	EXP 	NbackInstructionWideImg: autoDraw = True
538.3793 	EXP 	NbackInstructionWideImg: autoDraw = True
538.3960 	EXP 	NbackInstructionWideImg: autoDraw = True
538.4126 	EXP 	NbackInstructionWideImg: autoDraw = True
538.4293 	EXP 	NbackInstructionWideImg: autoDraw = True
538.4459 	EXP 	NbackInstructionWideImg: autoDraw = True
538.4628 	EXP 	NbackInstructionWideImg: autoDraw = True
538.4793 	EXP 	NbackInstructionWideImg: autoDraw = True
538.4960 	EXP 	NbackInstructionWideImg: autoDraw = True
538.5127 	EXP 	NbackInstructionWideImg: autoDraw = True
538.5294 	EXP 	NbackInstructionWideImg: autoDraw = True
538.5460 	EXP 	NbackInstructionWideImg: autoDraw = True
538.5627 	EXP 	NbackInstructionWideImg: autoDraw = True
538.5794 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\22.png'
538.5794 	EXP 	NbackInstructionWideImg: autoDraw = True
538.5960 	EXP 	NbackInstructionWideImg: autoDraw = True
538.6127 	EXP 	NbackInstructionWideImg: autoDraw = True
538.6294 	EXP 	NbackInstructionWideImg: autoDraw = True
538.6460 	EXP 	NbackInstructionWideImg: autoDraw = True
538.6627 	EXP 	NbackInstructionWideImg: autoDraw = True
538.6794 	EXP 	NbackInstructionWideImg: autoDraw = True
538.6961 	EXP 	NbackInstructionWideImg: autoDraw = True
538.7127 	EXP 	NbackInstructionWideImg: autoDraw = True
538.7294 	EXP 	NbackInstructionWideImg: autoDraw = True
538.7461 	EXP 	NbackInstructionWideImg: autoDraw = True
538.7629 	EXP 	NbackInstructionWideImg: autoDraw = True
538.7795 	EXP 	NbackInstructionWideImg: autoDraw = True
538.7961 	EXP 	NbackInstructionWideImg: autoDraw = True
538.8128 	EXP 	NbackInstructionWideImg: autoDraw = True
538.8295 	EXP 	NbackInstructionWideImg: autoDraw = True
538.8461 	EXP 	NbackInstructionWideImg: autoDraw = True
538.8628 	EXP 	NbackInstructionWideImg: autoDraw = True
538.8795 	EXP 	NbackInstructionWideImg: autoDraw = True
538.8961 	EXP 	NbackInstructionWideImg: autoDraw = True
538.9130 	EXP 	NbackInstructionWideImg: autoDraw = True
538.9295 	EXP 	NbackInstructionWideImg: autoDraw = True
538.9462 	EXP 	NbackInstructionWideImg: autoDraw = True
538.9630 	EXP 	NbackInstructionWideImg: autoDraw = True
538.9796 	EXP 	NbackInstructionWideImg: autoDraw = True
538.9962 	EXP 	NbackInstructionWideImg: autoDraw = True
539.0129 	EXP 	NbackInstructionWideImg: autoDraw = True
539.0296 	EXP 	NbackInstructionWideImg: autoDraw = True
539.0463 	EXP 	NbackInstructionWideImg: autoDraw = True
539.0630 	EXP 	NbackInstructionWideImg: autoDraw = True
539.0798 	EXP 	NbackInstructionWideImg: autoDraw = True
539.0964 	EXP 	NbackInstructionWideImg: autoDraw = True
539.1132 	EXP 	NbackInstructionWideImg: autoDraw = True
539.1298 	EXP 	NbackInstructionWideImg: autoDraw = True
539.1463 	EXP 	NbackInstructionWideImg: autoDraw = True
539.1632 	EXP 	NbackInstructionWideImg: autoDraw = True
539.1797 	EXP 	NbackInstructionWideImg: autoDraw = True
539.1964 	EXP 	NbackInstructionWideImg: autoDraw = True
539.2131 	EXP 	NbackInstructionWideImg: autoDraw = True
